transaction_id,product_id,store_id,quantity_sold,sale_date,product_name,category,price,store_name,location,city,state
3897,338,143,14,03/03/2023,Product 338,Books,378.97,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
1495,913,143,12,19/01/2023,Product 913,Toys,397.4,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
1060,960,143,1,15/05/2024,Product 960,Clothing,169.49,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
2317,883,143,4,02/09/2023,Product 883,Toys,468.72,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
7121,655,143,12,10/05/2022,Product 655,Books,323.49,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
2493,523,143,7,01/04/2023,Product 523,Clothing,236.99,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8076,133,143,7,08/08/2022,Product 133,Electronics,339.79,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
831,489,143,11,11/11/2022,Product 489,Toys,28.33,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8450,378,143,15,12/06/2024,Product 378,Home,203.23,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
2243,869,143,6,14/10/2022,Product 869,Toys,216.5,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
7044,562,143,17,08/12/2023,Product 562,Toys,250.33,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
2938,262,143,20,04/02/2022,Product 262,Electronics,44.63,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
7742,909,143,6,21/07/2022,Product 909,Home,380.15,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
2098,796,143,18,07/01/2024,Product 796,Toys,109.04,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8646,608,143,19,12/07/2024,Product 608,Books,84.31,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
5401,617,143,7,01/01/2022,Product 617,Clothing,18.84,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
1246,917,143,7,07/06/2022,Product 917,Books,255.94,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
7345,243,143,10,08/06/2024,Product 243,Home,496.59,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
2607,315,143,16,08/01/2023,Product 315,Home,441.59,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
506,309,143,19,09/10/2023,Product 309,Books,312.43,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
6582,261,143,4,16/06/2022,Product 261,Clothing,462.52,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
4891,265,143,7,10/01/2023,Product 265,Home,480.8,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
9225,434,143,11,01/10/2024,Product 434,Clothing,375.34,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
1439,189,143,16,12/11/2023,Product 189,Books,68.57,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
5569,28,143,10,30/04/2024,Product 28,Clothing,109.88,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
7777,856,143,11,14/10/2022,Product 856,Clothing,7.31,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8896,811,143,13,15/05/2023,Product 811,Electronics,250.49,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
736,203,143,18,16/07/2024,Product 203,Clothing,489.37,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
7295,549,143,17,19/03/2024,Product 549,Toys,279.21,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
5327,37,143,13,21/12/2023,Product 37,Toys,123.95,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8369,880,143,7,31/05/2022,Product 880,Toys,277.2,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8795,649,143,11,22/09/2024,Product 649,Clothing,13.23,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8457,519,143,4,30/11/2022,Product 519,Home,47.23,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
2319,848,143,7,03/10/2023,Product 848,Electronics,352.58,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
6070,226,143,11,23/01/2024,Product 226,Toys,479.16,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
3389,169,143,6,22/12/2022,Product 169,Home,255.58,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
9282,249,143,13,28/02/2022,Product 249,Clothing,366.67,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
9430,884,143,8,17/07/2024,Product 884,Home,281.96,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
1471,172,143,7,20/04/2023,Product 172,Clothing,331.29,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
2139,199,143,20,06/07/2024,Product 199,Toys,112.56,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
3974,702,143,20,09/04/2022,Product 702,Books,291.39,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
7910,830,143,17,19/07/2023,Product 830,Electronics,296.53,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
2730,343,143,17,18/01/2023,Product 343,Clothing,139.61,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
3577,343,143,4,07/07/2023,Product 343,Clothing,139.61,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
9836,56,143,12,23/11/2022,Product 56,Electronics,431.57,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
4677,464,143,16,24/12/2023,Product 464,Books,399.22,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8815,432,143,16,11/04/2023,Product 432,Home,411.84,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
7651,846,143,11,18/11/2022,Product 846,Clothing,224.91,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
4137,450,143,4,26/06/2024,Product 450,Home,56.45,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8193,500,143,10,14/10/2022,Product 500,Clothing,295.85,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
9107,399,143,5,10/04/2023,Product 399,Clothing,146.52,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
8717,222,143,3,25/05/2022,Product 222,Electronics,475.88,Store 143,"53150 April Highway Suite 596
North Nicholaston, TN 62935",Beckerhaven,Kansas
4241,641,126,14,10/01/2022,Product 641,Clothing,198.85,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
7608,964,126,4,10/01/2024,Product 964,Home,411.69,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
9540,715,126,11,26/03/2024,Product 715,Toys,254.08,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
4764,216,126,4,18/04/2022,Product 216,Toys,168.32,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
3487,839,126,4,12/04/2024,Product 839,Toys,56.32,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
6301,125,126,16,11/08/2023,Product 125,Electronics,263.85,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
7261,133,126,20,08/03/2024,Product 133,Electronics,339.79,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
2968,378,126,1,10/09/2024,Product 378,Home,203.23,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
168,144,126,17,21/03/2022,Product 144,Books,473.26,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
8103,348,126,14,01/09/2024,Product 348,Clothing,196.38,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
9031,418,126,12,16/07/2022,Product 418,Home,296.56,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
3007,117,126,1,07/05/2022,Product 117,Clothing,108.52,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
6189,58,126,5,08/09/2024,Product 58,Clothing,270.13,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
1126,85,126,7,02/02/2024,Product 85,Electronics,298.19,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
412,812,126,17,12/10/2023,Product 812,Home,161.33,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
9709,116,126,20,28/11/2022,Product 116,Clothing,158.5,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
1683,446,126,19,13/04/2023,Product 446,Clothing,311.62,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
3790,315,126,3,20/05/2023,Product 315,Home,441.59,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
9976,892,126,19,19/12/2022,Product 892,Electronics,29.55,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
7361,107,126,1,21/08/2024,Product 107,Toys,113.99,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
442,723,126,3,14/07/2023,Product 723,Toys,418.82,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
822,981,126,18,19/05/2024,Product 981,Books,30.37,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
8960,631,126,3,10/06/2024,Product 631,Electronics,223.58,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
673,543,126,16,25/01/2022,Product 543,Home,155.91,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
4508,385,126,14,23/02/2022,Product 385,Clothing,75.55,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
2123,564,126,20,06/06/2024,Product 564,Books,156.36,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
1725,550,126,16,17/08/2022,Product 550,Books,369.54,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
4506,203,126,5,03/03/2022,Product 203,Clothing,489.37,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
1781,158,126,1,23/10/2023,Product 158,Electronics,122.86,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
6722,697,126,13,21/05/2023,Product 697,Toys,330.39,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
4032,613,126,20,14/12/2023,Product 613,Toys,109.71,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
4773,146,126,4,12/12/2022,Product 146,Toys,455.45,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
2246,196,126,15,27/05/2022,Product 196,Home,339.18,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
5737,287,126,14,24/03/2024,Product 287,Electronics,259.89,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
8303,231,126,9,11/06/2024,Product 231,Books,211.09,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
2976,401,126,7,29/09/2023,Product 401,Toys,414.03,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
3233,99,126,9,22/09/2022,Product 99,Toys,125.61,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
8087,793,126,13,29/03/2023,Product 793,Clothing,162.39,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
5944,803,126,12,06/04/2022,Product 803,Books,215.57,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
8390,31,126,13,26/09/2022,Product 31,Clothing,44.66,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
6309,205,126,10,10/01/2023,Product 205,Electronics,344.37,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
7825,754,126,17,02/01/2022,Product 754,Home,292.68,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
1762,637,126,11,13/09/2024,Product 637,Toys,205.43,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
3996,956,126,15,13/07/2024,Product 956,Toys,386.08,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
2037,661,126,13,13/08/2023,Product 661,Home,16.87,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
5378,260,126,15,27/08/2024,Product 260,Electronics,418.94,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
2358,432,126,15,07/05/2024,Product 432,Home,411.84,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
7256,798,126,3,20/08/2024,Product 798,Home,333.27,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
8427,459,126,17,21/06/2024,Product 459,Electronics,351.22,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
4166,437,126,18,08/08/2024,Product 437,Books,382.21,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
3926,743,126,9,16/01/2022,Product 743,Toys,371.28,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
4200,285,126,12,21/10/2023,Product 285,Books,56.01,Store 126,"9734 Clark Row Suite 795
Whiteburgh, NY 22296",South Beth,Maine
9,338,129,12,21/04/2022,Product 338,Books,378.97,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
23,194,129,8,02/06/2023,Product 194,Books,239.69,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
2451,245,129,3,12/03/2023,Product 245,Books,436.66,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
4055,781,129,13,04/09/2022,Product 781,Home,89.15,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
1901,60,129,2,19/07/2023,Product 60,Electronics,229.67,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
117,828,129,18,22/03/2023,Product 828,Home,367.41,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
122,725,129,18,31/08/2024,Product 725,Home,398.58,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
9771,489,129,1,06/09/2023,Product 489,Toys,28.33,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
6316,511,129,16,14/01/2022,Product 511,Toys,305.98,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
4531,144,129,11,07/03/2023,Product 144,Books,473.26,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
5330,144,129,14,22/03/2022,Product 144,Books,473.26,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
5657,491,129,4,03/07/2023,Product 491,Clothing,38.71,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
6923,109,129,5,07/03/2024,Product 109,Books,172.9,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
4566,813,129,19,18/09/2024,Product 813,Home,56.17,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
763,344,129,19,31/08/2024,Product 344,Clothing,293.76,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
5445,256,129,3,17/04/2023,Product 256,Home,338.17,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
721,3,129,19,19/09/2024,Product 3,Toys,462.55,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
4828,52,129,13,06/07/2022,Product 52,Books,488.84,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
839,259,129,15,04/03/2023,Product 259,Toys,58.71,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
8834,354,129,13,07/12/2023,Product 354,Electronics,308.55,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
534,35,129,17,01/07/2023,Product 35,Electronics,450.04,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
7603,608,129,3,01/10/2023,Product 608,Books,84.31,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
1008,971,129,17,03/06/2024,Product 971,Electronics,491.01,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
4616,515,129,10,05/02/2024,Product 515,Books,296.41,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
820,315,129,15,06/11/2022,Product 315,Home,441.59,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
4778,472,129,16,09/01/2024,Product 472,Clothing,398.03,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
7745,66,129,9,21/12/2022,Product 66,Clothing,356.26,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
9428,416,129,6,13/10/2022,Product 416,Electronics,429.07,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
9622,345,129,13,03/12/2022,Product 345,Electronics,362.91,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
5447,309,129,14,28/02/2023,Product 309,Books,312.43,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
3197,749,129,1,31/05/2023,Product 749,Toys,456.7,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
745,206,129,8,12/04/2022,Product 206,Books,180.95,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
2583,752,129,2,01/07/2023,Product 752,Home,78.03,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
5561,284,129,2,12/01/2023,Product 284,Home,288.52,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
4827,646,129,12,27/07/2023,Product 646,Clothing,150.19,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
9249,360,129,8,27/11/2023,Product 360,Toys,411.48,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
8084,342,129,3,31/10/2022,Product 342,Home,472.68,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
6125,250,129,11,24/04/2024,Product 250,Books,239.59,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
7999,280,129,5,17/04/2023,Product 280,Toys,312.83,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
7905,697,129,19,15/09/2024,Product 697,Toys,330.39,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
9845,658,129,5,19/05/2024,Product 658,Electronics,416.84,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
821,789,129,4,10/08/2024,Product 789,Toys,63.74,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
9682,910,129,19,02/02/2022,Product 910,Home,478.23,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
9858,9,129,8,08/03/2024,Product 9,Home,67.84,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
3787,736,129,11,18/07/2022,Product 736,Electronics,312.56,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
9375,625,129,15,27/10/2022,Product 625,Clothing,61.79,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
7626,891,129,5,19/07/2024,Product 891,Electronics,135.8,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
5424,591,129,12,14/03/2024,Product 591,Toys,148.25,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
1727,865,129,14,01/12/2023,Product 865,Clothing,360.37,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
7276,815,129,9,31/08/2023,Product 815,Books,199.09,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
6758,923,129,15,07/07/2023,Product 923,Electronics,34.95,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
4643,427,129,13,11/08/2023,Product 427,Toys,295.53,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
2514,671,129,19,13/09/2024,Product 671,Clothing,76.79,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
3595,325,129,3,12/01/2022,Product 325,Home,458.14,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
5307,470,129,12,08/08/2022,Product 470,Books,422.95,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
4351,645,129,8,14/05/2024,Product 645,Home,349.47,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
6900,935,129,11,04/01/2022,Product 935,Books,472.83,Store 129,"716 Caitlin Island
Davidshire, MO 71270",Judyland,Michigan
3947,338,198,4,30/05/2024,Product 338,Books,378.97,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
6459,444,198,15,08/05/2023,Product 444,Books,288.77,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
9278,184,198,3,01/03/2024,Product 184,Clothing,411.03,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
8784,859,198,3,31/12/2022,Product 859,Electronics,281.14,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
4770,562,198,5,23/01/2023,Product 562,Toys,250.33,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
4176,182,198,8,21/02/2023,Product 182,Books,71.43,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
289,318,198,14,12/05/2023,Product 318,Books,332.96,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
193,818,198,13,10/06/2023,Product 818,Toys,380.91,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
7305,768,198,11,07/12/2023,Product 768,Electronics,76.9,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
207,965,198,15,22/07/2023,Product 965,Clothing,147.5,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
10000,601,198,19,15/02/2022,Product 601,Books,479.71,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
5929,762,198,5,22/01/2023,Product 762,Books,287.12,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
4423,70,198,6,25/09/2022,Product 70,Electronics,223.12,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
1613,678,198,5,12/02/2023,Product 678,Electronics,228.23,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
6131,137,198,5,30/01/2023,Product 137,Electronics,246.76,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
7637,14,198,16,12/11/2022,Product 14,Clothing,114.23,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
7277,930,198,13,26/07/2023,Product 930,Toys,277.4,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
731,823,198,11,20/09/2023,Product 823,Toys,386.55,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
6849,824,198,15,03/08/2022,Product 824,Books,224.06,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
3266,180,198,6,24/06/2023,Product 180,Home,463.57,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
5928,420,198,6,21/05/2022,Product 420,Toys,313.42,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
1274,575,198,18,03/11/2023,Product 575,Books,237.01,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
4253,752,198,1,04/09/2022,Product 752,Home,78.03,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
1542,844,198,9,28/08/2024,Product 844,Toys,189.73,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
8997,291,198,2,02/04/2024,Product 291,Clothing,62.14,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
8283,331,198,3,22/08/2022,Product 331,Home,306.19,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
1215,605,198,16,29/01/2022,Product 605,Clothing,439.99,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
7564,201,198,16,17/02/2024,Product 201,Electronics,147.36,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
1488,451,198,9,13/08/2023,Product 451,Home,201.36,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
3641,693,198,3,28/04/2022,Product 693,Electronics,264.22,Store 198,"1502 Wilkinson Meadows Apt. 453
Port Ricardo, IA 56236",East Dennisville,Pennsylvania
